name,district,street,address,lng,lat,multi_rent,high_rent,low_rent
阳光花园三期,龙岗区,吉华街道,福田区吉华路与新龙路交汇处东侧,114.110095,22.61794,47,49,
天健花园一期(龙岗),龙岗区,龙城街道,龙岗区建设路21号,114.240434,22.730437,39,,
兰园大厦,南山区,招商街道,南山区蛇口工业区工业十路,113.922647,22.507511,77,,
兰园商住楼,南山区,招商街道,南山区工业九路24号,113.922372,22.504977,,70,
嘉亿爵悦,龙岗区,龙城街道,龙飞大道669号,114.206584,22.718519,,43,
东景花园,福田区,莲花街道,福田区新闻路2号,114.043238,22.544756,,83,
倚园大厦,南山区,蛇口街道,南山区滨海大道出口与后海滨路交汇处东侧,113.921691,22.497327,92,,
福苑,盐田区,沙头角街道,盐田区沙盐路3052号,114.225261,22.553473,,73,
塑和公园华府,罗湖区,东门街道,罗湖区人民北路人民公园东门入口处,114.113993,22.555039,,165,
桃源居十二区,宝安区,西乡街道,宝安区桃源居二路与汇江二路交汇处东北侧,113.859292,22.618848,49,49,
碧中园,罗湖区,黄贝街道,罗湖区碧波一街10号,114.136871,22.564641,,67,
耀华楼,罗湖区,东门街道,罗湖区新园路16号,114.113997,22.549513,75,,
金海雅居,盐田区,盐田街道,盐田区北山道59号、57号,114.271068,22.589508,,43,
阳光荔景,南山区,南头街道,南山区南山大道与梅园路交汇处北侧,113.920613,22.539876,,98,
特力大厦,罗湖区,翠竹街道,罗湖区翠竹片区水贝二路56号,114.118789,22.574096,,82,
东道苑,罗湖区,东湖街道,罗湖区翠荫路45号,114.134275,22.586684,60,,
南头海关宿舍区,南山区,南头街道,南山区关口一路16号,113.908677,22.555064,82,,
知春里小区,龙岗区,布吉街道,龙岗区李朗大道与深惠公路交汇处西侧,114.134333,22.620116,50,56,
茂业城,龙岗区,布吉街道,龙岗区深惠公路与布龙公路交汇处北侧,114.129003,22.613979,49,51,
翠堤雅居,盐田区,海山街道,盐田区海景二路,114.231656,22.548997,,58,
深南中学家属楼,福田区,香蜜湖街道,福田区红荔路8153号,114.013207,22.54271,82,,
蛇口渔港综合楼,南山区,蛇口街道,南山区蛇口新街54号,113.926641,22.489488,67,,
景蜜村,福田区,莲花街道,福田区景田西路70号,114.033148,22.558294,84,,
福涛东园,福田区,福田街道,福田区金田南路1018号,114.060735,22.52426,,97,
金运花园,龙岗区,布吉街道,龙岗区金运路72号,114.115915,22.611078,36,,
梅花楼,盐田区,沙头角街道,盐田区金融路56号,114.227905,22.552377,50,,
向西综合楼,罗湖区,南湖街道,罗湖区向西路60号北,114.120299,22.545793,70,,
深丽苑阁,南山区,西丽街道,南山区西丽镇沙河西路与留仙大道交汇处,113.950036,22.582917,,76,
金茂礼都,福田区,华强北街道,福田区振兴路南,114.086213,22.548561,,122,
梅沙办事处住宅楼,盐田区,梅沙街道,盐田区金沙街与盐梅路交汇处西北侧,114.306042,22.602534,49,,
碧波楼,罗湖区,桂园街道,罗湖区桂园片区桂园北路71号,114.108225,22.555376,64,,
中环阁,龙华区,龙华街道,宝安区和平西路与中环路交汇处西侧,114.015518,22.654498,48,,
南光紫荆苑,福田区,福保街道,福田区保税区绒花路格兰海湾,114.053428,22.512311,,93,
长富花园,罗湖区,东晓街道,罗湖区太白路3079号,114.12339,22.578884,71,,
锦文阁,福田区,莲花街道,福田区景田南路3号,114.039471,22.547379,,94,
阳光绿地家园,罗湖区,翠竹街道,罗湖区翠竹片区爱国路3003号,114.131632,22.56624,,95,
育星苑,福田区,香蜜湖街道,福田区竹子林五路11号,114.003687,22.537948,79,,
福华大厦,宝安区,福永街道,宝安区福永街道政丰北路5号,113.817016,22.673445,,28,
加洲花园,龙岗区,布吉街道,龙岗区罗岗路2号,114.131717,22.594264,55,,
国展苑,龙岗区,布吉街道,龙岗区深惠公路与荣超路交汇处东侧,114.113684,22.597914,,56,
余岭山庄,龙岗区,龙城街道,龙岗区吉云路43号,114.236206,22.712343,33,,
世纪华厦,龙岗区,布吉街道,龙岗区吉政路48号,114.119836,22.612101,,56,
宏观苑,南山区,粤海街道,南山区书山路3002号,113.92884,22.526566,,93,
景富苑,宝安区,新安街道,宝安区翻身路与裕安一路交汇处西北侧,113.884642,22.56777,56,54,
万隆苑,龙岗区,布吉街道,龙岗区布龙路5号,114.116614,22.621991,47,,
东鸿雅居,龙岗区,宝龙街道,龙岗区龙岗街道,114.291948,22.732946,,31,
东方欣悦居,福田区,福保街道,福田区福民路与石厦北二街交汇处,114.048889,22.52615,,107,
自来水住宅楼,罗湖区,黄贝街道,罗湖区黄贝路2057号,114.135766,22.561882,69,,
怡园大厦,南山区,南山街道,南山区学府路103号,113.922436,22.529482,,75,
康欣园,福田区,莲花街道,福田区景田西路15号,114.032984,22.556201,,79,
松岭路39号大院,福田区,南园街道,福田区松岭路与南园路交汇处西南侧,114.088922,22.539872,79,,
东方皇宫,罗湖区,南湖街道,罗湖区南湖路3018号,114.115922,22.544997,,87,
阳光天下花园,福田区,梅林街道,福田区梅林街与龙尾路交汇处东北侧,114.038971,22.573019,,115,
英协大厦,福田区,福田街道,福田区滨河大道6027号,114.05976,22.530944,,70,
万事达名苑一期,罗湖区,翠竹街道,罗湖区翠竹片区太宁路183号,114.130436,22.571317,,85,
祥和花园一期,罗湖区,莲塘街道,罗湖区聚宝路17号,114.16391,22.564856,,63,
文康楼,罗湖区,翠竹街道,罗湖区翠竹片区太宁路7号,114.136611,22.56877,,80,
家天下花园,大鹏新区,葵涌街道,(大鹏新区大鹏半岛)葵坪路与金葵西路交汇处西南100米,114.414724,22.626361,,37,
京基御景印象家园四期,坪山区,马峦街道,深圳市坪山新区振环路,114.326654,22.677391,,39,
丽乐美居,南山区,南头街道,南山区南头街293号,113.912856,22.539063,98,,
锦龙花园,福田区,南园街道,福田区爱华路西侧,114.08619,22.539251,,91,
梧桐花园,龙岗区,横岗街道,龙岗区梧桐路与红棉路交汇处东南侧,114.177787,22.643594,30,,
万德居,福田区,南园街道,福田区深南中路1019号,114.098375,22.542359,,84,
仁山智水花园一期,龙华区,观湖街道,宝安龙华新区观澜街道环观南路以北（梅观高速以东）鹭湖国际住区,114.06122,22.693277,,52,59
荣兴大厦(罗湖),罗湖区,南湖街道,罗湖区江背路6号,114.11997,22.539304,,73,
高科利花园大厦,福田区,福田街道,福田区皇岗路,114.067301,22.539177,,83,
愉康花园,南山区,南头街道,南山区南山大道与学府路交汇处东北侧,113.922009,22.530667,90,,
福达苑,福田区,梅林街道,福田区下梅林一街9号,114.027995,22.562556,68,,
东海万豪广场,南山区,粤海街道,南山区科技大道与高新南十一道交汇处东侧,113.945922,22.528036,113,,
南方明珠花园一期,盐田区,盐田街道,盐田区东海道183-1号,114.254437,22.590832,42,,
粤海花园,罗湖区,南湖街道,罗湖区南湖路3042号,114.115823,22.545535,,75,
皇都广场,福田区,福田街道,福田区益田路3008号,114.052252,22.530481,,85,
聚豪园,福田区,莲花街道,福田区景田路18号,114.040685,22.548902,,97,
天一名居,福田区,莲花街道,福田区商报东路129号,114.041932,22.557901,,92,
五洲星苑,福田区,莲花街道,福田区新闻路12号,114.040397,22.544848,,119,
世界花园海华居,南山区,沙河街道,南山区侨城西街9号,113.969725,22.54276,,85,
招北综合楼,南山区,招商街道,工业7路75号,113.919174,22.496542,97,,
佳兆业假日广场（商品住房）,大鹏新区,大鹏街道,大鹏新区迎宾路与岭南街交汇处,114.469073,22.59706,,49,
"福盈中央山花园南区
（商品住房）",光明区,公明街道,深圳市光明新区公明街道振明路（红花山对面）,113.893656,22.778745,,47,
佳兆业中央广场三期,龙岗区,坂田街道,深圳坂雪岗大道与布澜大道交汇处,114.072642,22.663217,,65,
勤诚达和园悦园乐园,宝安区,新安街道,宝安创业路灵芝公园旁（地铁环中线洪浪北站A出口）,113.90517,22.575695,,91,
万科运城三期,南山区,西丽街道,-,113.942268,22.576728,117,112,
南光城市花园（商务公寓）,南山区,南山街道,-,113.919276,22.522323,,133,
南园枫叶公寓,南山区,南山街道,-,113.91623,22.519062,,139,
27区华联城市全景,宝安区,新安街道,-,113.903071,22.576743,,110,
新地中央公寓,光明区,光明街道,-,113.938144,22.763372,,63,
佳兆业中心,福田区,南园街道,-,114.091863,22.541975,,112,
北一号大芬统建楼,龙岗区,布吉街道,布沙路217号,114.134699,22.609724,35,,
百丽名苑,龙华区,福城街道,观光路与龙观快速交汇处（深圳第二外国语学校北侧）,114.012062,22.729211,,36,
富隆苑,龙华区,大浪街道,华盛路142号富隆苑,113.997454,22.685398,,41,
香格丽湾园二期,宝安区,西乡街道,宝安区西乡街道航城大道南侧,113.846256,22.606395,,83,
福祥街住宅楼,福田区,福田街道,福田区福祥街与滨河大道交汇处西侧,114.077874,22.535184,84,,
太阳雨家园,龙岗区,坂田街道,深圳市龙岗区坂田街道坂雪岗大道与环城南路交汇处东南角（万科第五园对角）,114.06937,22.617952,,64,
华景花园大厦,福田区,福田街道,福田区皇岗路,114.064573,22.533142,,86,
创世纪滨海花园,南山区,粤海街道,南山区书山路3008号,113.925694,22.526692,,101,
湖北宝丰花园,福田区,沙头街道,福田区新洲九街14号,114.039642,22.527943,79,,
可园三期,龙岗区,布吉街道,龙岗区京南路与木棉路交汇处东侧,114.13134,22.604647,,66,
华侨新村(南山),南山区,南头街道,南山区南光路91号,113.922417,22.531999,77,,105
深蓝公寓,南山区,粤海街道,南山区南商路西、龙城路北,113.923612,22.515914,,135,
信义锦绣花园,龙岗区,横岗街道,龙岗区乐园路与康乐路交汇处东侧,114.18589,22.648966,,49,
佳华锦苑,宝安区,新安街道,宝城73区,113.889491,22.587506,,53,
洪湖一街5号大院,罗湖区,笋岗街道,罗湖区文锦北路与洪湖一街交汇处西北侧,114.118193,22.561717,59,,
华厦楼,宝安区,新安街道,宝安区宝民路与新圳路交汇处东北侧,113.899053,22.563266,35,,
地铁前海时代广场,南山区,南山街道,(南山区前海)地铁前海湾车辆段,113.899207,22.529485,,97,
罗芳雅苑(罗芳污水处理厂),罗湖区,黄贝街道,(罗湖区新秀)延芳路98号,114.142934,22.544738,60,,
港城华庭,福田区,福田街道,福田区裕亨路3号,114.067634,22.519784,,96,
名骏豪庭,罗湖区,莲塘街道,罗湖区港莲路20号,114.166598,22.562074,,69,
鼎胜金域世家豪园,南山区,西丽街道,(南山区大学城)西丽石鼓路和留仙大道西北角,113.942527,22.58504,,100,
可乐园,龙华区,大浪街道,宝安区布龙路与华达路交汇处东侧,113.994442,22.666971,62,,
中海锦城花园北区,龙华区,民治街道,(龙华区上塘)简上路和腾龙路交叉口,114.009427,22.64049,,79,
黄金花园,龙岗区,南湾街道,黄金南路43号,114.138204,22.611182,,40,
新南统建楼,龙岗区,平湖街道,深圳市龙岗区平湖街道力昌社区新厦大道98号,114.119277,22.703691,,35,
新安居花园,龙华区,观湖街道,深圳市龙华区观湖街道新田社区,114.083159,22.703296,,32,
公园里花园三期（商务公寓）,龙岗区,南湾街道,-,114.153849,22.609647,,68,
诚盈商务中心,南山区,南山街道,-,113.881188,22.498194,,105,
哈尔滨大厦,福田区,莲花街道,-,114.027555,22.560486,,117,
华盛盛荟名庭（商务公寓）,宝安区,新安街道,-,113.888384,22.576461,,87,
金地国际公寓,南山区,粤海街道,-,113.94593,22.530534,,155,
银江春晓家园,龙华区,观湖街道,(龙华区观澜)观澜大和路和环观南路交汇处,114.043062,22.689485,,53,
圆龙园,福田区,园岭街道,福田区园岭五街25号,114.092311,22.554389,,115,
松盛大厦,宝安区,松岗街道,宝安区松岗街道朝阳路352号,113.83988,22.767999,35,,
榆园二期,南山区,招商街道,南山区近海路西、桂园北路北,113.927303,22.504603,83,,
华茂欣园,福田区,莲花街道,福田区红荔西路7001号,114.043086,22.549764,,89,
三家店住宅楼,盐田区,沙头角街道,盐田区恩上路一巷11号,114.221243,22.554077,54,,
云海天城世家,南山区,粤海街道,南山深圳市南山区龙城路4号,113.926784,22.516293,,91,
东城中心花园二期（商品住房）,龙岗区,横岗街道,华发路与龙岗大道交叉口北150米,114.179586,22.639468,,57,
环城路东小区,盐田区,沙头角街道,盐田区碧海路与步步路交汇处东南侧,114.228464,22.547476,56,,
半山海景·兰溪谷二期,南山区,招商街道,南山区半山区与沿山路交汇处东侧,113.909335,22.492187,,124,215
众孚花园,福田区,福保街道,福田区福民路与杨候公路交汇处西南侧,114.045888,22.524716,81,,
集信大厦,宝安区,松岗街道,宝安区松岗街道楼岗大道集信大厦223号,113.847343,22.768719,,32,
万托家园,福田区,莲花街道,福田区景田路83号,114.038242,22.555373,,102,
中海丽苑,南山区,南山街道,南山区南山大道1006号,113.915603,22.51852,,86,
金湖星苑,龙岗区,吉华街道,龙岗区布龙公路与丽湖大道交汇处东侧,114.101274,22.628487,48,,
东方时代广场,福田区,华强北街道,福田区华强北路2009号,114.081082,22.548346,,121,
山海四季花园,盐田区,盐田街道,盐田中心区北山道（盐田实验学校旁）、毗邻地铁8号线盐田站,114.249162,22.595198,,62,
中海华庭,福田区,福田街道,福田区民田路89号,114.046382,22.536092,,139,
玮鹏花园,福田区,华强北街道,福田区深南中路2002号,114.089479,22.544812,,101,
崇德雍翠华府,罗湖区,东晓街道,罗湖区太白路4088号,114.117266,22.580688,,87,
千叶苑,南山区,蛇口街道,南山区招商路58号,113.923318,22.495425,87,,
伟柏花园,福田区,福田街道,福田区滨河大道6003号,114.061772,22.53097,,90,
泰华新村,龙华区,龙华街道,宝安区东环一路与油松路交汇处西南侧,114.038484,22.645117,55,,
商业外贸住宅楼,盐田区,沙头角街道,盐田区恩上路51号,114.224394,22.554315,53,,
泰安轩,福田区,沙头街道,福田区泰然四路,114.019714,22.536729,,112,
观山大卫华庭,龙岗区,吉华街道,布吉景芬路与科技园路交汇处,114.120475,22.625067,,59,
方卉园,南山区,南头街道,南山区玉泉路以北,113.921498,22.550069,100,,
佳盛园,龙岗区,龙城街道,龙岗区盛平片区龙城中路112号,114.248439,22.731649,,35,
金源大厦,罗湖区,南湖街道,罗湖区东门南路3009号,114.116595,22.544958,,79,
愉康大厦,南山区,南头街道,南山区学府路14号,113.920159,22.530782,,82,
益田合正佳园,福田区,福保街道,福田区益田路3011号,114.050627,22.528482,,100,
玉湖湾花园,宝安区,西乡街道,宝安区银田路与宝源路交汇处西侧,113.843581,22.575434,,83,
香蜜所住宅楼,福田区,香蜜湖街道,福田区紫竹六道12号,114.00648,22.538344,81,,
佳泰兴苑,福田区,香蜜湖街道,福田区农林路53号入口,114.008579,22.544721,,121,
福业大厦,福田区,福田街道,福田区福强路1010号,114.062497,22.530359,,89,
观澜湖高尔夫大宅昆仕顿区,龙华区,观澜街道,宝安区高尔夫大道与观光路交汇处北侧,114.060771,22.744233,,,81
弘雅花园一期,宝安区,新安街道,宝安区新安街道上川路38号,113.890258,22.57641,55,,
时代景苑一期,宝安区,福永街道,宝安区广深公路与永丰二路交汇处东北侧,113.824965,22.682286,,43,
龙岭花园,大鹏新区,大鹏街道,龙岗区迎宾北路与人民路交汇处西侧,114.463908,22.59997,33,,
前海丹华园,南山区,招商街道,赤湾四路与赤湾九路交汇处小南山脚.赤湾公园旁,113.882069,22.482536,,88,
创意侨园,福田区,香蜜湖街道,福田区侨城东路2006号,113.993184,22.539429,,92,
凯伦花园,福田区,梅林街道,福田区奥士达路2号,114.058045,22.568037,134,,
海天园,盐田区,沙头角街道,盐田区碧海路14号,114.229898,22.545986,49,,
御庭园,福田区,福田街道,福田区金田南路1003号,114.059919,22.522061,,99,
万景花园,福田区,福田街道,福田区滨河大道5016号,114.064562,22.53355,,82,
颐安都会中央花园,龙岗区,龙城街道,深圳市龙岗中心城地铁3号线大运站C出口,114.219932,22.691578,,51,
东源阁,龙华区,龙华街道,宝安区民清路与东环二路交汇处北侧,114.037743,22.654074,44,,
听泉居,福田区,香蜜湖街道,农林路与侨香路交汇处以北,114.004489,22.555033,,105,
中信龙盛广场（商品住房）,龙岗区,宝龙街道,龙岗区深汕路和南通道交汇处,114.292062,22.725147,,40,
育德佳园一期,南山区,粤海街道,南山区后海路东、登良路北。,113.928812,22.514283,103,104,
康佳苑,南山区,沙河街道,南山区汕头街8号,113.987182,22.53844,,93,
凯丰花园一期,福田区,梅林街道,福田区凯丰路8号,114.05909,22.570117,86,,
万事达名苑二期,罗湖区,翠竹街道,罗湖区翠竹片区太宁路183号,114.130714,22.571673,,90,
翡翠明珠花园(龙城),龙岗区,龙城街道,龙岗区深惠公路与晨光步行商业街交汇处西北侧,114.228887,22.703748,39,,
侨城东街,南山区,沙河街道,南山区侨城东街与汕头街交汇处西北侧,113.985687,22.540162,89,,
前海东岸花园,南山区,南头街道,南山南头北环大道北侧南山大道西侧,113.91376,22.555648,,103,
中康生活区,福田区,梅林街道,福田区梅林路58号,114.050133,22.571884,73,,
财富港大厦,宝安区,西乡街道,宝安区海城路与宝源路交汇处北侧,113.862841,22.570561,,67,
富通好旺角二期,宝安区,新安街道,宝安区新安街道创业一路2108号,113.884477,22.56127,,81,
万象新园,南山区,南山街道,南山区桂庙路与南海路交汇处西北侧,113.922152,22.527055,,103,
中骏蓝湾翠岭花园一期,龙岗区,宝龙街道,深圳市龙岗区深汕公路与深汕高速交汇处（沈海高速龙岗出口右拐200米）,114.297854,22.724353,,38,
凯旋湾花园,大鹏新区,南澳街道,龙岗区海滨北路与水沙路交汇处东南侧,114.480762,22.546471,,,85
凤凰山庄,龙岗区,园山街道,龙岗区宝桐南路与梧岗四巷交汇处西南侧,114.215877,22.612541,55,,
嘉意台,福田区,福田街道,福田区福田街道金田南路与水围街交汇处西侧,114.059861,22.523022,,93,
银通住宅综合楼,罗湖区,莲塘街道,罗湖区轻工路42号,114.173055,22.56468,51,,
金丽花园一期,罗湖区,笋岗街道,罗湖区梅园路与广九铁路交汇处西南侧,114.108885,22.565544,58,,
桃源居十六区,宝安区,西乡街道,宝安区桃源居四路与汇江三路交汇处东北侧,113.860804,22.62169,,58,
金桃园一期,南山区,南头街道,南山区桃园路193号,113.91311,22.534918,,85,
公园里花园一期,龙岗区,南湾街道,龙岗樟富北路与布沙路交汇处,114.15131,22.61037,,60,
天安高尔夫海景花园,福田区,沙头街道,福田区泰然一路,114.029053,22.531659,,106,
英伦名苑二期,南山区,粤海街道,南山区沙河西路2021号,113.952322,22.550492,,98,
招干楼小区,南山区,招商街道,南山区南海大道与工业六路交汇处以北,113.920791,22.500547,82,,
前海金岸大厦,南山区,南头街道,南山区桃园路122号,113.913223,22.535994,,119,
东都小区商住楼,龙岗区,龙城街道,龙岗区晨光路东4号,114.228794,22.702687,33,,
赛格景苑,福田区,莲花街道,福田区景田西路17号,114.032493,22.556836,,91,
雷公岭医院机关楼,南山区,蛇口街道,南山区工业七路政府机关住宅楼,113.922564,22.497045,69,,
佳华豪苑,宝安区,石岩街道,宝安区石岩大道与河滨南路交汇处西侧,113.933978,22.679466,,46,
百花园一期,福田区,园岭街道,福田区百花二路2号,114.089849,22.557027,,111,
浩铭财富广场,福田区,香蜜湖街道,福田区深南大道7002号,114.021585,22.540359,,138,
花里林居,福田区,梅林街道,福田区梅林路与彩田路交汇处东南侧,114.064351,22.573275,,98,
海景花园（商品住房）,南山区,沙河街道,南山区光侨街8号,113.983409,22.538685,,96,
华府馨居,福田区,梅林街道,福田区安得街5号,114.055282,22.56984,,118,
翔名苑,福田区,莲花街道,福田区景田西路21号,114.031565,22.557663,,111,
缤纷假日豪园,南山区,南山街道,南油大路东华园,113.922807,22.523561,,90,
创富时代俊景园,宝安区,航城街道,宝安区广深高速公路与机荷高速公路交汇处西北侧,113.835876,22.639939,,45,
新阁小区,福田区,梅林街道,福田区林园东路9号,114.068934,22.570462,,86,
松源大厦,罗湖区,莲塘街道,罗湖区国威路188号,114.163751,22.56757,48,,
振业翠海花园一期,福田区,香蜜湖街道,福田区泽田路2号,114.011475,22.55406,,122,
启兴配套生活区,坪山区,龙田街道,深圳市大工业区,114.361927,22.70758,38,,
金宝楼,龙岗区,南湾街道,龙岗区沙平北路与丹沙路交汇处西南侧,114.158554,22.61042,40,,
前海花园,南山区,南头街道,南山区桃园路268号,113.907728,22.536781,85,88,
珑门名苑,龙华区,福城街道,新丹路,114.023507,22.726798,,51,60
翠兰楼,罗湖区,翠竹街道,(罗湖区百仕达)东门北路2057号,114.125409,22.559853,101,98,
瑞泽佳园一期,龙岗区,横岗街道,龙岗区横岗镇,114.177593,22.647782,51,49,
半岛城邦花园一期,南山区,蛇口街道,南山区东角头蛇口半岛与金世纪路交汇处东侧,113.926915,22.481722,,131,
茗萃园二期,龙岗区,平湖街道,龙岗区平安大道与良白路交汇处西北侧,114.137942,22.672379,,41,
上武楼,福田区,福田街道,福田区福华路19号,114.078539,22.539554,82,,
信和花园,龙岗区,布吉街道,龙岗区深惠公路与布龙公路交汇处东北侧,114.129904,22.614838,45,,
香山里花园四期,南山区,沙河街道,(南山区华侨城)南山华侨城文化创意园香山西街,113.962249,22.553245,,120,
怡瑞山居,龙岗区,布吉街道,龙岗区布吉景芬路1号,114.117852,22.622492,50,44,
远洋新干线荣域花园,龙岗区,龙岗街道,深圳地铁3号线龙城广场站、南联站之间（龙岗区龙岗大道与植物园交汇处）,114.256851,22.720695,,46,
创业一村,宝安区,新安街道,宝安区创业二路与留仙路交汇处东北侧,113.910535,22.583823,57,,
俊安苑,福田区,香蜜湖街道,福田区农轩路121号,114.012297,22.547584,,119,
通业大厦(通业花园),福田区,梅林街道,福田区下梅林一街与下梅林二街交汇处东南侧,114.030837,22.563264,,86,
九州家园一期,龙岗区,龙岗街道,龙岗区盛平工业一路与龙园路交汇处北侧,114.258803,22.731549,31,29,
南新大厦,南山区,南头街道,南山区常兴路162号,113.914322,22.533094,70,,
雷圳大厦,福田区,福田街道,福田区福明路40号,114.07637,22.541671,,95,
西湖花园,罗湖区,桂园街道,罗湖区宝安南路3014号,114.104574,22.554338,,65,
大冲城市花园,南山区,粤海街道,南山区科技园大冲村深南大道与铜鼓路西北角,113.951721,22.547069,,108,
鸿威鸿景华庭南区,龙岗区,龙岗街道,深圳市龙岗中心城五联朱古石社区连心路（清林径森林公园主入口）,114.212324,22.752152,,37,40
环宇公司宿舍,罗湖区,清水河街道,罗湖区玉平大道与泥岗西路交汇处西北侧,114.098541,22.571284,58,,
南海花园,南山区,粤海街道,南山区兴南路52号,113.925266,22.508311,,,105
怡宝花园,宝安区,航城街道,宝安区航城大道与广深公路交汇处西北侧,113.852955,22.612534,48,,
天安数码城,福田区,沙头街道,福田区泰然五路61号,114.026668,22.535328,129,,
鸿景翠峰花园,罗湖区,莲塘街道,罗湖区罗沙路2016号,114.184955,22.559576,,70,
名城国际广场,龙岗区,布吉街道,龙岗区李朗大道与深惠公路交汇处西侧,114.135106,22.621028,47,50,
山水情家园,南山区,南山街道,南山区荔湾路东侧,113.902486,22.514557,87,90,
景园大厦(南山),南山区,招商街道,南山区爱榕路42号,113.925355,22.498024,,77,
嘉信蓝海华府,盐田区,沙头角街道,沙头角中英街出口处,114.227232,22.549246,,86,
绿海名苑,宝安区,西乡街道,宝安区西乡街道西乡大道与劳动路交叉口西南面,113.861592,22.579483,,76,
四十五区综合市场楼,宝安区,新安街道,宝安区裕安一路与自由路交汇处南侧,113.888236,22.567944,56,,
凤冠华庭,龙岗区,平湖街道,平湖镇平湖村,114.13739,22.697217,,42,
纯水岸六期,南山区,沙河街道,南山区香山中街与香山西街交汇处西南侧,113.967551,22.548209,,,260
黄埔雅苑二期,福田区,莲花街道,福田区福中路319号,114.045681,22.546206,108,112,
福昌苑,福田区,沙头街道,福田区新洲三街85号,114.037965,22.527999,,79,
尚书苑,福田区,梅林街道,深圳市福田区梅林路154号,114.032554,22.565543,,104,
水蓝湾园,龙岗区,龙城街道,龙岗区平安路与龙平西路交汇处西南侧,114.21622,22.729424,,47,
揽翠阁,福田区,沙头街道,福田区新沙路10号,114.040494,22.534373,88,,
富嘉名阁,南山区,南山街道,南山区南新路122号,113.914928,22.528139,,79,
宏轩大厦,福田区,福保街道,福田区石厦北一街31号,114.046501,22.530576,,119,
锦绣御园三期,龙华区,龙华街道,宝安区龙华街道创业路与和平东路交汇处,114.022813,22.661297,,69,
阳光第五季花园,龙岗区,坂田街道,龙岗区五河南路与雅园路交汇处西侧,114.054447,22.621067,,63,
紫荆苑,福田区,莲花街道,福田区景田东路3号,114.041037,22.545485,91,89,
南星大厦,光明区,公明街道,宝安区建设路与长春路交汇处东南侧,113.887749,22.783978,,28,
名门华府,宝安区,新安街道,宝安中心区罗田路与明玉路交汇处东北侧,113.879334,22.566462,,105,
福丰楼,福田区,梅林街道,福田区梅林路52号,114.052852,22.571448,74,,
东滨华苑,南山区,招商街道,深圳市南山区蛇口东滨路3010-4号,113.921324,22.508275,,85,
黄贝岭华侨新村,罗湖区,黄贝街道,罗湖区深南东路1078号,114.130621,22.549902,55,,
都市阳光名苑,福田区,沙头街道,福田区深南大道6021号,114.020486,22.537916,,109,
香荔花园,福田区,香蜜湖街道,福田区丰田路20号,114.013503,22.544592,107,105,
城市假日花园,南山区,桃源街道,南山区龙珠大道064号,113.973474,22.566243,83,80,
蛟湖路34号住宅楼,罗湖区,东门街道,罗湖区蛟湖路34号,114.112942,22.553218,73,,
粤海新村,罗湖区,翠竹街道,罗湖区翠竹片区太安路78号,114.131073,22.575375,66,,
广东省军区大院,罗湖区,桂园街道,罗湖区红桂二街路1号,114.102436,22.55095,65,,
国都高尔夫二期,福田区,沙头街道,福田区新沙路8-2号,114.041575,22.534174,,96,
京海花园,福田区,福田街道,福田区福华路29号,114.077185,22.539756,,91,
融富花园二期,龙岗区,坪地街道,龙岗区教育中路与兴华路交汇处北侧,114.29743,22.773542,29,,
盛世鹏程花园,福田区,园岭街道,福田区上步路与笋岗路交汇处东北侧,114.092484,22.559358,,99,
榕苑,龙华区,民治街道,宝安区民治街道民治大道29号,114.039922,22.609766,56,,
常桂苑,南山区,南山街道,南山区桂庙路与常兴路交汇处,113.916949,22.528335,78,,
雷圳碧榕湾名苑,南山区,南山街道,南山区荔湾路与沿湖路交界东北,113.899618,22.51443,83,,
金域九悦花园,龙华区,福城街道,广东省深圳市龙华新区观澜龙观快速与悦兴路交汇处,114.015715,22.714908,,47,60
上梅华庭居,福田区,梅林街道,福田区梅华路华景花园,114.053214,22.5677,,87,
旭景佳园一期,龙岗区,坂田街道,龙岗区虎山路与坂田南路交汇处西侧,114.06532,22.626969,57,57,
林业大厦,福田区,华富街道,福田区梅岗南街9号,114.080602,22.561545,61,,
保税区第二生活区,盐田区,海山街道,盐田区梧桐路与海山一巷交汇处北侧,114.229736,22.561566,54,,
今日家园,罗湖区,东晓街道,罗湖区东昌路78号,114.130993,22.583975,,75,
下步庙南区,福田区,南园街道,福田区滨河路2035号,114.084118,22.535106,85,,
国旅宿舍,罗湖区,南湖街道,罗湖区沿河南路1066号,114.117689,22.536348,69,,
世界花园雅典居,南山区,沙河街道,南山区侨城西街9号,113.969247,22.541694,84,,
百合苑,宝安区,新安街道,宝安区新安街道宝民一路一巷60号,113.892693,22.574294,52,,
龙富花园(布吉),龙岗区,吉华街道,龙岗区西环路与八约3街交汇处东北侧,114.103623,22.60989,40,,
特力商厦,龙岗区,平湖街道,龙岗区凤凰片区双拥街77号,114.126818,22.701206,25,,
能源宿舍,罗湖区,桂园街道,罗湖区红岭中路1016号,114.100251,22.549013,66,,
海典居,南山区,南山街道,南山区南油大道,113.922707,22.520855,,84,
佛山街,南山区,沙河街道,南山区佛山街1号,113.973592,22.539463,90,,
建业大厦,福田区,香蜜湖街道,福田区农林路与建业大道交汇处西侧,114.011559,22.539575,,89,
泛海拉菲花园二期,南山区,南山街道,(南山区前海)前海路70号,113.88856,22.498822,,90,
融景园,宝安区,新安街道,宝安区翻身路与裕安一路交汇处西北侧,113.884885,22.566558,,62,
